OrderID,OrderDate,ProductID,CustomerID,SalesRepID,Quantity,Price,Region,Status
ORD129248,2023-01-03,P085,CUST0735,David,18.0,240.38,East,Cancelled
ORD129249,2022-04-27,P014,CUST0386,Eva,5.0,171.24,West,Returned
ORD129250,2022-06-28,P062,CUST0417,Eva,8.0,1241.7,East,Returned
ORD129251,2022-09-03,P018,CUST0784,Bob,2.0,223.03,South,Returned
ORD129252,2022-05-08,P008,CUST0773,Charlie,17.0,434.98,West,Returned
ORD129253,2022-12-24,P005,CUST0437,Alice,16.0,1482.69,West,Cancelled
ORD129254,2022-03-19,P088,CUST0721,Alice,3.0,1230.03,North,Cancelled
ORD129255,2022-10-20,P041,CUST0063,Charlie,12.0,380.1,East,Returned
ORD129256,2022-03-23,P093,CUST0753,Eva,1.0,489.56,East,Completed
ORD129257,2022-12-08,P059,CUST0056,David,11.0,661.69,West,Completed
ORD129258,2022-12-04,P009,CUST0744,Bob,17.0,1521.27,East,Cancelled
ORD129259,2023-08-01,P042,CUST0416,Alice,4.0,761.22,West,Cancelled
ORD129260,2022-04-06,P018,CUST0911,Alice,9.0,1376.21,North,Returned
ORD129261,2022-05-25,P046,CUST0701,Eva,8.0,1446.73,East,Completed
ORD129262,2023-07-31,P082,CUST0268,David,18.0,1120.31,East,Completed
ORD129263,2023-06-05,P048,CUST0913,Alice,8.0,1528.46,West,Cancelled
ORD129264,2023-02-01,P028,CUST0650,Charlie,15.0,319.12,East,Cancelled
ORD129265,2022-12-23,P037,CUST0858,Bob,,1132.67,East,Returned
ORD129266,2022-07-05,P074,CUST0172,David,4.0,1849.92,South,Completed
ORD129267,2023-11-01,P020,CUST0732,Bob,4.0,686.65,North,Cancelled
ORD129268,2023-06-27,P038,CUST0924,Bob,5.0,271.75,West,Cancelled
ORD129269,2022-05-31,P041,CUST0727,Bob,8.0,667.27,East,Returned
ORD129270,2022-11-15,P087,CUST0276,Charlie,9.0,685.99,East,Cancelled
ORD129271,2023-10-30,P062,CUST0337,Charlie,17.0,1817.97,West,Completed
ORD129272,2022-02-28,P020,CUST0436,Charlie,6.0,1899.18,East,Completed
ORD129273,2022-01-10,P023,CUST0492,Bob,16.0,1298.72,North,Completed
ORD129274,2022-05-04,P050,CUST0392,Charlie,1.0,1117.51,North,Returned
ORD129275,2022-12-22,P005,CUST0251,Eva,4.0,742.42,East,Completed
ORD129276,2022-12-12,P060,CUST0114,Bob,2.0,1194.09,West,Completed
ORD129277,2022-08-25,P091,CUST0463,Eva,3.0,269.41,West,Returned
ORD129278,2022-11-29,P073,CUST0215,Alice,10.0,1678.57,North,Cancelled
ORD129279,2022-01-17,P043,CUST0629,David,10.0,66.9,West,Completed
ORD129280,2023-02-28,P036,CUST0462,Alice,19.0,348.79,North,Completed
ORD129281,2022-11-20,P003,CUST0360,Bob,16.0,819.12,North,Cancelled
ORD129282,2022-01-23,P061,CUST0878,Eva,17.0,437.86,West,Cancelled
ORD129283,2023-04-04,P054,CUST0283,Eva,9.0,1228.68,West,Completed
ORD129284,2023-04-05,P036,CUST0491,David,18.0,1936.56,South,Returned
ORD129285,2023-06-05,P045,CUST0205,Bob,19.0,1794.91,West,Cancelled
ORD129286,2023-12-20,P099,CUST0295,Bob,2.0,1772.74,North,Completed
ORD129287,2023-07-11,P100,CUST0363,Charlie,13.0,275.1,West,Cancelled
ORD129288,2023-02-25,P029,CUST0601,Bob,9.0,1114.04,West,Returned
ORD129289,2023-02-07,P097,CUST0218,Alice,18.0,1955.93,East,Returned
ORD129290,2022-11-27,P026,CUST0831,Eva,15.0,1049.21,West,Returned
ORD129291,2023-04-02,P008,CUST0492,Eva,19.0,675.18,East,Returned
ORD129292,2023-04-28,P073,CUST0075,Charlie,10.0,360.08,South,Completed
ORD129293,2023-05-13,P022,CUST0806,Bob,1.0,1287.86,South,Completed
ORD129294,2022-01-27,P069,CUST0073,David,14.0,1022.06,East,Cancelled
ORD129295,2023-02-01,P044,CUST0363,Charlie,13.0,257.28,,Cancelled
ORD129296,2022-07-07,P041,CUST0737,Alice,4.0,811.63,North,Completed
ORD129297,2022-05-20,P036,CUST0691,Alice,12.0,1282.54,North,Returned
ORD129298,2023-06-05,P096,CUST0080,Charlie,6.0,922.01,West,Completed
ORD129299,2022-04-02,P030,CUST0241,Charlie,8.0,1493.96,South,Cancelled
ORD129300,2022-03-18,P049,CUST0212,Eva,9.0,1085.41,West,Completed
ORD129301,2022-09-01,P017,CUST0391,Charlie,2.0,1835.16,South,Returned
ORD129302,2023-10-29,P030,CUST0161,Eva,13.0,243.55,South,Returned
ORD129303,2023-12-31,P073,CUST0077,Alice,8.0,353.82,South,Completed
ORD129304,2023-10-24,P004,CUST0431,Alice,10.0,312.32,South,Completed
ORD129305,2022-03-29,P076,CUST0035,Alice,14.0,1015.79,West,Completed
ORD129306,2023-09-10,P035,CUST0580,Eva,7.0,801.78,West,Cancelled
ORD129307,2022-10-21,P084,CUST0063,Charlie,6.0,1211.29,West,Cancelled
ORD129308,2022-04-05,P017,CUST0863,Bob,16.0,1333.64,North,Returned
ORD129309,2022-09-10,P086,CUST0094,Bob,6.0,309.88,South,Completed
ORD129310,2023-07-05,P007,CUST0643,David,9.0,1057.11,East,Returned
ORD129311,2023-02-03,P062,CUST0809,David,2.0,1386.9,West,Returned
ORD129312,2022-02-23,P058,CUST0603,Eva,1.0,1144.2,East,Completed
ORD129313,2022-08-31,P044,CUST0928,Charlie,2.0,1688.26,East,Cancelled
ORD129314,2022-04-20,P058,CUST0943,Alice,1.0,,North,Completed
ORD129315,2023-09-16,P053,CUST0678,Bob,13.0,977.6,North,Cancelled
ORD129316,2023-11-17,P072,CUST0890,David,12.0,715.82,South,Cancelled
ORD129317,2023-12-02,P009,CUST0262,Charlie,7.0,878.83,South,Completed
ORD129318,2022-08-09,P006,CUST0377,Bob,13.0,1920.57,South,Returned
ORD129319,2023-07-18,P019,CUST0958,Charlie,11.0,1646.02,South,Returned
ORD129320,2022-06-11,P086,CUST0520,Alice,2.0,1611.91,South,Returned
ORD129321,2022-02-04,P020,CUST0310,Eva,6.0,1206.01,South,Completed
ORD129322,2022-02-06,P064,CUST0600,Bob,14.0,922.43,North,Cancelled
ORD129323,2023-09-15,P084,CUST0975,Bob,2.0,1923.25,East,Completed
ORD129324,2023-01-05,P091,CUST0921,Charlie,12.0,81.14,North,Returned
ORD129325,2022-06-26,P027,CUST0667,Charlie,11.0,384.64,East,Completed
ORD129326,2023-06-05,P007,CUST0781,Charlie,17.0,1272.5,South,Completed
ORD129327,2022-10-02,P024,CUST0724,Alice,16.0,382.96,South,Completed
ORD129328,2023-09-25,P008,CUST0645,Bob,19.0,55.03,South,Returned
ORD129329,2022-04-15,P067,CUST0998,Eva,11.0,536.18,West,Returned
ORD129330,2022-06-05,P011,CUST0327,Eva,9.0,374.81,North,Completed
ORD129331,2022-12-02,P100,CUST0570,Eva,6.0,1866.99,East,Returned
ORD129332,2022-01-26,P066,CUST0965,Charlie,12.0,1509.65,North,Cancelled
ORD129333,2022-10-23,P001,CUST0156,Alice,6.0,1106.83,North,Cancelled
ORD129334,2023-06-21,P007,CUST0549,Charlie,12.0,855.94,North,Returned
ORD129335,2022-12-21,P024,CUST0733,Eva,18.0,1030.59,East,Completed
ORD129336,2022-03-10,P012,CUST0234,Alice,3.0,1198.21,West,Cancelled
ORD129337,2022-11-23,P063,CUST0421,Charlie,15.0,964.1,North,Completed
ORD129338,2022-05-31,P072,CUST0635,David,17.0,463.72,North,Completed
ORD129339,2023-07-31,P013,CUST0135,David,19.0,463.18,East,Cancelled
ORD129340,2023-10-24,P070,CUST0430,Alice,18.0,1029.73,North,Returned
ORD129341,2022-11-16,P088,CUST0602,Eva,14.0,579.1,West,Completed
ORD129342,2023-03-28,P024,CUST0751,Eva,17.0,278.28,North,Returned
ORD129343,2023-07-24,P038,CUST0186,Eva,6.0,148.42,West,Returned
ORD129344,2023-10-30,P071,CUST0595,Eva,3.0,112.74,North,Returned
ORD129345,2022-04-22,P010,CUST0511,Eva,3.0,1039.03,North,Returned
ORD129346,2023-09-27,P030,CUST0074,Bob,12.0,1756.87,South,Completed
ORD129347,2023-04-07,P088,CUST0696,Eva,5.0,479.32,South,Completed
ORD129348,2022-12-28,P027,CUST0874,Charlie,13.0,351.97,South,Returned
ORD129349,2022-07-22,P030,CUST0468,Alice,8.0,1891.79,South,Completed
ORD129350,2023-05-02,P079,CUST0622,Bob,17.0,196.75,North,Cancelled
ORD129351,2023-04-25,P002,CUST0863,Eva,18.0,375.46,East,Returned
ORD129352,2022-01-04,P008,CUST0228,Charlie,5.0,572.71,North,Cancelled
ORD129353,2022-05-09,P017,CUST0110,Eva,4.0,1005.91,East,Completed
ORD129354,2022-01-26,P048,CUST0262,David,18.0,160.48,West,Cancelled
ORD129355,2022-01-27,P064,CUST0975,Alice,4.0,1441.22,East,Cancelled
ORD129356,2022-02-11,P061,CUST0088,David,12.0,1658.41,West,Completed
ORD129357,2023-08-06,P013,CUST0798,Eva,14.0,1181.02,South,Returned
ORD129358,2022-03-05,P082,CUST0009,David,18.0,1583.85,West,Cancelled
ORD129359,2022-01-25,P021,CUST0065,Charlie,6.0,1218.63,North,Returned
ORD129360,2022-03-13,P100,CUST0818,Bob,5.0,1097.66,East,Completed
ORD129361,2023-04-27,P076,CUST0751,Charlie,14.0,1485.34,South,Cancelled
ORD129362,2022-09-25,P002,CUST0399,Charlie,2.0,1794.63,West,Returned
ORD129363,2022-04-05,P084,CUST0826,Alice,17.0,1516.79,West,Returned
ORD129364,2023-01-30,P023,CUST0646,Alice,10.0,577.69,West,Cancelled
ORD129365,2022-12-30,P085,CUST0719,David,5.0,463.42,North,Cancelled
ORD129366,2022-11-11,P095,CUST0327,Eva,6.0,614.79,West,Returned
ORD129367,2022-04-27,P016,CUST0302,David,14.0,968.83,West,Returned
ORD129368,2022-06-13,P013,CUST0347,Bob,6.0,923.73,North,Cancelled
ORD129369,2023-07-31,P004,CUST0906,Eva,6.0,718.08,East,Completed
ORD129370,2022-11-02,P002,CUST0608,Charlie,18.0,331.51,East,Returned
ORD129371,2022-07-19,P065,CUST0981,Charlie,18.0,1970.54,North,Cancelled
ORD129372,2022-06-29,P026,CUST0684,Bob,5.0,1475.96,West,Cancelled
ORD129373,2022-12-24,P030,CUST0549,Eva,9.0,435.69,East,Returned
ORD129374,2022-09-09,P038,CUST0310,Bob,6.0,1011.36,East,Returned
ORD129375,2022-10-26,P020,CUST0102,David,18.0,689.77,East,Cancelled
ORD129376,2023-03-06,P025,CUST0740,Bob,7.0,1772.16,South,Cancelled
ORD129377,2022-01-04,P052,CUST0974,Alice,18.0,1528.82,North,Returned
ORD129378,2023-10-15,P083,CUST0234,Bob,11.0,655.15,South,Cancelled
ORD129379,2023-11-09,P091,CUST0295,Eva,18.0,1698.62,West,Completed
ORD129380,2022-09-11,P010,CUST0316,David,16.0,217.94,West,Returned
ORD129381,2023-10-27,P041,CUST0553,Alice,5.0,1533.82,,Completed
ORD129382,2023-08-02,P081,CUST0560,David,2.0,573.5,West,Completed
ORD129383,2023-07-21,P061,CUST0846,Charlie,11.0,514.82,North,Completed
ORD129384,2022-04-06,P002,CUST0258,Alice,15.0,1064.64,East,Cancelled
ORD129385,2022-06-16,P081,CUST0664,Bob,14.0,479.79,South,Returned
ORD129386,2022-11-27,P007,CUST0010,David,13.0,114.17,North,Returned
ORD129387,2022-03-03,P060,CUST0426,Bob,6.0,460.65,South,Cancelled
ORD129388,2022-06-23,P061,CUST0390,Bob,15.0,235.29,East,Returned
ORD129389,2022-09-10,P080,CUST0131,David,16.0,783.25,West,Completed
ORD129390,2023-04-06,P027,CUST0190,Bob,17.0,1429.03,,Completed
ORD129391,2023-09-16,P001,CUST0418,Alice,6.0,1690.75,East,Cancelled
ORD129392,2022-08-03,P086,CUST0986,David,3.0,1075.2,North,Returned
ORD129393,2022-08-27,P086,CUST0254,Eva,9.0,1834.29,North,Returned
ORD129394,2023-02-19,P027,CUST0842,Bob,11.0,531.37,West,Completed
ORD129395,2023-11-06,P080,CUST0678,Charlie,13.0,482.29,East,Cancelled
ORD129396,2022-05-06,P060,CUST0950,David,7.0,1847.76,East,Returned
ORD129397,2022-09-10,P053,CUST0597,Charlie,15.0,1830.23,North,Cancelled
ORD129398,2023-12-12,P036,CUST0025,Eva,3.0,486.2,South,Completed
ORD129399,2022-07-16,P080,CUST0194,Eva,2.0,1274.23,West,Completed
ORD129400,2023-09-26,P024,CUST0036,Charlie,10.0,1531.81,North,Completed
ORD129401,2023-02-17,P035,CUST0833,David,18.0,266.41,West,Cancelled
ORD129402,2023-04-01,P033,CUST0172,Charlie,17.0,816.57,East,Completed
ORD129403,2022-02-23,P017,CUST0490,Alice,5.0,244.05,West,Cancelled
ORD129404,2023-10-09,P069,CUST0764,Bob,8.0,725.85,East,Completed
ORD129405,2022-12-05,P035,CUST0676,Eva,14.0,410.18,North,Returned
ORD129406,2022-12-25,P083,CUST0428,Eva,16.0,858.4,West,Returned
ORD129407,2022-05-31,P047,CUST0856,Eva,4.0,1237.28,South,Returned
ORD129408,2022-04-10,P098,CUST0458,Alice,7.0,1136.3,West,Returned
ORD129409,2022-08-22,P096,CUST0243,Alice,2.0,1845.45,South,Completed
ORD129410,2023-06-28,P089,CUST0547,Alice,12.0,1017.82,West,Completed
ORD129411,2022-03-03,P059,CUST0956,Charlie,19.0,1005.87,West,Returned
ORD129412,2022-07-15,P061,CUST0342,Charlie,12.0,448.74,West,Returned
ORD129413,2023-06-26,P022,CUST0366,Bob,19.0,583.87,South,Completed
ORD129414,2022-04-16,P027,CUST0943,Charlie,10.0,,West,Cancelled
ORD129415,2022-10-22,P097,CUST0994,Eva,15.0,1854.37,North,Cancelled
ORD129416,2023-10-07,P072,CUST0480,Alice,7.0,1982.29,South,Completed
ORD129417,2023-03-27,P094,CUST0144,Eva,19.0,262.91,,Completed
ORD129418,2023-06-18,P090,CUST0895,Alice,1.0,911.66,South,Cancelled
ORD129419,2022-06-05,P015,CUST0478,Charlie,14.0,82.37,East,Cancelled
ORD129420,2023-02-10,P036,CUST0164,Bob,10.0,1856.0,North,Returned
ORD129421,2023-12-27,P057,CUST0443,David,7.0,281.71,East,Cancelled
ORD129422,2023-11-14,P076,CUST0701,Alice,8.0,929.55,South,Completed
ORD129423,2023-07-08,P041,CUST0735,Alice,10.0,1346.98,South,Returned
ORD129424,2023-07-26,P045,CUST0990,Eva,7.0,744.66,South,Cancelled
ORD129425,2023-01-10,P043,CUST0581,Bob,10.0,838.43,West,Cancelled
ORD129426,2023-08-12,P012,CUST0984,Bob,1.0,635.12,East,Completed
ORD129427,2023-03-31,P068,CUST0686,Bob,12.0,896.82,West,Returned
ORD129428,2022-07-21,P067,CUST0996,David,8.0,607.73,West,Returned
ORD129429,2023-03-28,P096,CUST0859,Eva,18.0,847.27,East,Completed
ORD129430,2022-07-06,P090,CUST0142,Bob,19.0,1167.1,North,Completed
ORD129431,2023-08-31,P004,CUST0101,Eva,5.0,556.45,West,Completed
ORD129432,2023-12-25,P065,CUST0973,Charlie,6.0,110.43,South,Returned
ORD129433,2023-01-03,P005,CUST0788,Bob,12.0,1165.33,East,Returned
ORD129434,2022-12-06,P002,CUST0540,David,16.0,146.3,West,Cancelled
ORD129435,2022-09-19,P046,CUST0371,David,14.0,1223.69,North,Cancelled
ORD129436,2023-08-12,P075,CUST0384,Charlie,19.0,300.56,South,Cancelled
ORD129437,2023-06-27,P009,CUST0262,Charlie,1.0,1436.48,West,Cancelled
ORD129438,2023-07-05,P008,CUST0201,David,3.0,1024.83,,Cancelled
ORD129439,2022-11-02,P058,CUST0790,Alice,5.0,1860.62,West,Completed
ORD129440,2023-12-27,P063,CUST0343,David,18.0,529.41,East,Cancelled
ORD129441,2023-09-30,P061,CUST0253,Eva,10.0,1477.18,North,Cancelled
ORD129442,2022-06-14,P015,CUST0136,David,3.0,1799.46,North,Returned
ORD129443,2023-09-13,P073,CUST0641,David,12.0,1861.69,North,Returned
ORD129444,2022-03-29,P042,CUST0583,Charlie,12.0,695.22,West,Cancelled
ORD129445,2022-07-19,P050,CUST0888,Charlie,12.0,671.14,East,Completed
ORD129446,2022-09-28,P094,CUST0701,Alice,5.0,289.26,West,Returned
ORD129447,2022-02-20,P093,CUST0893,Charlie,2.0,1596.63,North,Cancelled
ORD129448,2023-05-04,P051,CUST0317,David,13.0,1534.2,North,Completed
ORD129449,2022-07-17,P025,CUST0332,Alice,19.0,1022.87,South,Returned
ORD129450,2022-01-23,P022,CUST0679,Eva,1.0,1096.95,West,Cancelled
ORD129451,2023-10-27,P098,CUST0593,Alice,12.0,853.77,West,Completed
ORD129452,2022-08-11,P022,CUST0562,Charlie,5.0,1795.82,West,Cancelled
ORD129453,2022-08-09,P094,CUST0336,Alice,15.0,980.25,West,Cancelled
ORD129454,2023-10-25,P074,CUST0196,David,11.0,892.61,West,Cancelled
ORD129455,2022-09-23,P069,CUST0229,Alice,5.0,643.14,North,Completed
ORD129456,2022-03-14,P069,CUST0265,Alice,4.0,1982.39,East,Returned
ORD129457,2022-03-18,P066,CUST0521,Bob,19.0,,South,Returned
ORD129458,2023-06-28,P094,CUST0987,Alice,11.0,343.66,North,Cancelled
ORD129459,2023-03-11,P064,CUST0588,Alice,16.0,1519.43,South,Cancelled
ORD129460,2022-03-06,P022,CUST0930,Eva,17.0,1954.48,North,Cancelled
ORD129461,2022-12-23,P013,CUST0151,Bob,3.0,1616.11,West,Returned
ORD129462,2022-01-18,P089,CUST0483,Eva,15.0,1678.76,East,Returned
ORD129463,2023-11-07,P027,CUST0232,Bob,10.0,1262.03,South,Completed
ORD129464,2023-07-20,P047,CUST0265,Alice,9.0,746.87,West,Cancelled
ORD129465,2023-07-29,P091,CUST0461,David,19.0,1182.24,North,Cancelled
ORD129466,2023-03-12,P021,CUST0372,Eva,6.0,639.14,West,Cancelled
ORD129467,2023-03-17,P031,CUST0690,Charlie,13.0,649.06,East,Returned
ORD129468,2022-01-09,P079,CUST0826,Charlie,17.0,430.15,South,Completed
ORD129469,2023-04-15,P038,CUST0121,Bob,7.0,1901.69,North,Cancelled
ORD129470,2023-09-24,P039,CUST0043,Bob,6.0,414.41,North,Completed
ORD129471,2022-12-14,P036,CUST0130,Charlie,19.0,138.13,West,Returned
ORD129472,2023-08-25,P100,CUST0239,David,12.0,1614.8,North,Returned
ORD129473,2023-01-07,P065,CUST0450,Alice,5.0,1269.82,West,Cancelled
ORD129474,2022-06-24,P011,CUST0797,Eva,14.0,660.22,West,Cancelled
ORD129475,2023-05-30,P069,CUST0941,David,1.0,469.26,North,Returned
ORD129476,2022-05-10,P034,CUST0441,Eva,14.0,1337.82,South,Completed
ORD129477,2023-07-20,P005,CUST0662,Eva,12.0,1496.3,North,Completed
ORD129478,2022-10-20,P020,CUST0939,Alice,16.0,1291.35,South,Completed
ORD129479,2023-11-27,P063,CUST0981,Alice,10.0,1036.48,Noorth,Cancelled
ORD129480,2022-12-19,P045,CUST0315,Eva,12.0,153.86,West,Returned
ORD129481,2022-08-12,P042,CUST0623,Alice,13.0,1357.94,North,Cancelled
ORD129482,2023-06-08,P013,CUST0646,Alice,17.0,995.09,West,Returned
ORD129483,2023-12-08,P009,CUST0239,David,2.0,1007.29,West,Returned
ORD129484,2023-05-24,P005,CUST0697,Eva,3.0,842.3,South,Completed
ORD129485,2023-01-03,P038,CUST0924,Charlie,17.0,1190.05,South,Completed
ORD129486,2023-10-28,P096,CUST0720,David,3.0,340.81,West,Completed
ORD129487,2023-08-13,P094,CUST0897,Alice,13.0,767.03,East,Returned
ORD129488,2023-10-14,P049,CUST0407,Charlie,17.0,1098.89,North,Cancelled
ORD129489,2023-05-15,P092,CUST0648,David,17.0,860.18,North,Cancelled
ORD129490,2022-03-31,P028,CUST0189,David,8.0,325.14,North,Cancelled
ORD129491,2023-10-18,P043,CUST0584,Alice,11.0,1100.71,North,Cancelled
ORD129492,2022-03-13,P070,CUST0490,Eva,18.0,369.58,North,Returned
ORD129493,2023-03-09,P041,CUST0257,Bob,1.0,580.48,North,Cancelled
ORD129494,2023-11-20,P044,CUST0779,Bob,5.0,1425.6,East,Cancelled
ORD129495,2022-12-14,P029,CUST0008,Charlie,10.0,722.12,West,Cancelled
ORD129496,2022-09-20,P068,CUST0495,Bob,16.0,544.44,North,Cancelled
ORD129497,2022-09-28,P082,CUST0563,Eva,8.0,912.41,North,Returned
ORD129498,2023-05-24,P079,CUST0799,Eva,16.0,1920.95,West,Completed
ORD129499,2023-05-23,P025,CUST0366,Charlie,1.0,962.04,East,Returned
ORD129500,2023-09-09,P068,CUST0164,Alice,16.0,1423.52,South,Completed
ORD129501,2023-02-24,P014,CUST0200,Alice,15.0,617.49,North,Returned
ORD129502,2022-03-13,P059,CUST0472,Charlie,6.0,551.1,West,Returned
ORD129503,2022-03-15,P062,CUST0091,Bob,4.0,1603.08,East,Returned
ORD129504,2023-10-17,P017,CUST0285,Bob,19.0,1209.4,East,Returned
ORD129505,2023-05-18,P098,CUST0896,Charlie,6.0,635.36,West,Returned
ORD129506,2023-07-28,P019,CUST0748,David,9.0,668.31,East,Cancelled
ORD129507,2022-05-26,P029,CUST0082,Charlie,2.0,1451.4,North,Returned
ORD129508,2022-02-15,P086,CUST0201,Alice,5.0,1579.47,West,Returned
ORD129509,2022-04-15,P078,CUST0676,Bob,3.0,367.05,West,Cancelled
ORD129510,2022-04-19,P100,CUST0255,David,18.0,1297.08,East,Completed
ORD129511,2022-11-13,P066,CUST0038,David,15.0,1214.69,East,Cancelled
ORD129512,2022-05-01,P045,CUST0334,Bob,13.0,1451.85,East,Returned
ORD129513,2023-05-14,P071,CUST0781,David,5.0,449.31,East,Returned
ORD129514,2022-02-12,P028,CUST0680,David,1.0,1986.56,East,Completed
ORD129515,2022-04-09,P059,CUST0820,Charlie,19.0,436.08,East,Cancelled
ORD129516,2023-12-07,P054,CUST0792,Charlie,11.0,1748.07,South,Cancelled
ORD129517,2022-11-07,P008,CUST0701,Eva,18.0,1404.71,North,Returned
ORD129518,2022-08-02,P093,CUST0231,Bob,7.0,1119.92,West,Completed
ORD129519,2023-04-08,P010,CUST0078,Eva,5.0,509.86,West,Returned
ORD129520,2023-02-27,P021,CUST0584,Charlie,4.0,1167.43,West,Completed
ORD129521,2023-01-24,P035,CUST0652,Alice,7.0,803.27,South,Returned
ORD129522,2023-11-28,P004,CUST0820,Charlie,8.0,1623.88,East,Returned
ORD129523,2022-04-22,P053,CUST0351,Eva,6.0,143.42,East,Completed
ORD129524,2022-09-29,P085,CUST0994,David,2.0,963.02,North,Completed
ORD129525,2022-04-12,P025,CUST0356,Bob,2.0,1985.64,North,Cancelled
ORD129526,2022-07-29,P020,CUST0981,Alice,6.0,1577.97,East,Completed
ORD129527,2022-01-22,P071,CUST0388,Charlie,19.0,914.85,South,Completed
ORD129528,2022-06-08,P071,CUST0907,Alice,12.0,1030.39,East,Completed
ORD129529,2022-12-09,P096,CUST0696,David,2.0,380.15,North,Cancelled
ORD129530,2023-02-04,P096,CUST0234,Alice,2.0,903.61,North,Completed
ORD129531,2023-03-30,P022,CUST0485,Alice,,1584.48,East,Completed
ORD129532,2023-11-30,P049,CUST0745,Alice,18.0,1132.39,South,Cancelled
ORD129533,2022-05-23,P089,CUST0519,Eva,14.0,1167.81,East,Cancelled
ORD129534,2023-02-01,P006,CUST0823,Charlie,9.0,1061.91,South,Returned
ORD129535,2023-06-20,P051,CUST0126,Bob,14.0,1726.95,South,Cancelled
ORD129536,2022-05-21,P027,CUST0588,Eva,2.0,1535.68,North,Cancelled
ORD129537,2022-08-28,P018,CUST0447,Eva,9.0,66.96,West,Cancelled
ORD129538,2022-10-19,P012,CUST0389,Charlie,11.0,1159.48,South,Completed
ORD129539,2022-03-23,P028,CUST0387,Bob,16.0,1160.92,North,Completed
ORD129540,2023-07-14,P019,CUST0480,Alice,18.0,1463.86,North,Completed
ORD129541,2022-06-20,P043,CUST0744,Bob,5.0,562.15,West,Returned
ORD129542,2023-08-03,P081,CUST0244,Charlie,14.0,1980.02,East,Returned
ORD129543,2023-06-10,P099,CUST0832,Alice,11.0,1066.51,North,Cancelled
ORD129544,2023-06-26,P015,CUST0995,Eva,5.0,1598.82,North,Cancelled
ORD129545,2022-04-20,P069,CUST0484,David,16.0,760.62,South,Returned
ORD129546,2022-07-31,P036,CUST0908,Eva,1.0,935.1,North,Cancelled
ORD129547,2023-03-14,P097,CUST0478,Bob,15.0,1374.32,East,Completed
ORD129548,2022-11-18,P085,CUST0254,Bob,6.0,1462.06,South,Returned
ORD129549,2023-12-15,P099,CUST0161,Eva,13.0,311.65,North,Cancelled
ORD129550,2022-03-25,P042,CUST0936,David,4.0,274.16,North,Completed
ORD129551,2023-01-11,P091,CUST0425,Bob,10.0,1428.6,West,Returned
ORD129552,2022-02-22,P045,CUST0131,Eva,7.0,69.22,North,Returned
ORD129553,2023-05-11,P030,CUST0154,Bob,6.0,1804.45,West,Cancelled
ORD129554,2022-09-13,P039,CUST0294,Eva,1.0,1471.23,South,Cancelled
ORD129555,2023-08-09,P046,CUST0244,Bob,15.0,1613.71,East,Returned
ORD129556,2022-08-08,P058,CUST0233,David,4.0,1484.68,South,Completed
ORD129557,2023-10-17,P030,CUST0546,Bob,1.0,1208.55,West,Completed
ORD129558,2022-04-10,P056,CUST0195,Charlie,14.0,1975.84,West,Completed
ORD129559,2022-05-09,P085,CUST0590,David,14.0,93.97,East,Completed
ORD129560,2022-08-07,P090,CUST0237,Bob,16.0,853.96,South,Cancelled
ORD129561,2023-04-22,P088,CUST0366,Bob,11.0,1891.91,North,Returned
ORD129562,2023-04-03,P054,CUST0654,Charlie,6.0,568.11,North,Completed
ORD129563,2022-01-22,P086,CUST0593,David,14.0,1002.99,East,Cancelled
ORD129564,2023-11-21,P037,CUST0591,Charlie,7.0,1497.42,East,Completed
ORD129565,2023-07-14,P090,CUST0908,Eva,14.0,740.43,North,Returned
ORD129566,2023-09-21,P022,CUST0807,Charlie,18.0,1254.08,North,Completed
ORD129567,2022-11-25,P097,CUST0489,Eva,4.0,1627.66,West,Returned
ORD129568,2023-11-22,P024,CUST0620,David,1.0,313.74,,Returned
ORD129569,2023-04-25,P069,CUST0862,Alice,15.0,1100.64,West,Completed
ORD129570,2022-12-05,P088,CUST0830,Eva,5.0,57.17,South,Cancelled
ORD129571,2022-06-28,P099,CUST0177,Bob,13.0,307.21,South,Completed
ORD129572,2023-02-25,P086,CUST0827,Bob,2.0,1923.14,South,Cancelled
ORD129573,2023-04-27,P033,CUST0307,Charlie,11.0,110.51,North,Completed
ORD129574,2022-02-18,P017,CUST0967,Charlie,6.0,1074.51,East,Returned
ORD129575,2022-01-30,P062,CUST0240,Bob,16.0,460.33,East,Completed
ORD129576,2022-03-26,P012,CUST0291,Alice,15.0,343.64,North,Returned
ORD129577,2023-05-17,P030,CUST0179,David,6.0,1277.0,West,Cancelled
ORD129578,2023-06-30,P090,CUST0499,Charlie,13.0,1671.21,North,Cancelled
ORD129579,2022-11-25,P013,CUST0628,David,19.0,970.51,West,Completed
ORD129580,2023-09-02,P006,CUST0543,Eva,13.0,86.66,East,Completed
ORD129581,2023-03-10,P067,CUST0500,Alice,18.0,1351.89,West,Cancelled
ORD129582,2023-08-11,P011,CUST0808,Charlie,5.0,1253.32,South,Returned
ORD129583,2023-11-18,P060,CUST0421,Bob,19.0,1933.81,North,Returned
ORD129584,2022-09-06,P010,CUST0142,Alice,4.0,1358.16,East,Cancelled
ORD129585,2022-05-14,P075,CUST0755,David,9.0,895.36,South,Returned
ORD129586,2023-11-21,P016,CUST0442,Eva,5.0,1030.36,West,Completed
ORD129587,2022-12-31,P084,CUST0636,Bob,4.0,1523.94,East,Completed
